REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"Region1","S2D1B1","IND_OTH_BIO",1,2032,240.162955886588
"Region1","S2D1B1","IND_OTH_BIO",1,2033,252.922826448645
"Region1","S2D1B1","IND_OTH_BIO",1,2034,331.055306241144
"Region1","S2D1B1","IND_OTH_BIO",1,2035,348.644292621504
"Region1","S2D1B1","IND_OTH_COA_001",1,2018,222.848667866787
"Region1","S2D1B1","IND_OTH_COA_001",1,2019,237.185561566921
"Region1","S2D1B1","IND_OTH_COA_001",1,2020,281.24609661403
"Region1","S2D1B1","IND_OTH_COA_001",1,2021,281.24609661403
"Region1","S2D1B1","IND_OTH_COA_001",1,2022,281.24609661403
"Region1","S2D1B1","IND_OTH_COA_001",1,2024,377.506179353887
"Region1","S2D1B1","IND_OTH_COA_001",1,2027,490.349932882198
"Region1","S2D1B1","IND_OTH_COA_001",1,2028,546.884066757657
"Region1","S2D1B1","IND_OTH_COA_001",1,2030,161.87406615709
"Region1","S2D1B1","IND_OTH_COA_001",1,2031,813.000228720088
"Region1","S2D1B1","IND_OTH_COA_001",1,2032,813.000228720088
"Region1","S2D1B1","IND_OTH_COA_001",1,2033,690.046399400254
"Region1","S2D1B1","IND_OTH_COA_001",1,2034,1196.22185196594
"Region1","S2D1B1","IND_OTH_DSL_001",1,2018,134.159124593968
"Region1","S2D1B1","IND_OTH_DSL_001",1,2019,153.025502958194
"Region1","S2D1B1","IND_OTH_DSL_001",1,2020,129.987937011713
"Region1","S2D1B1","IND_OTH_DSL_001",1,2021,70.2635786337164
"Region1","S2D1B1","IND_OTH_DSL_001",1,2022,171.296340681292
"Region1","S2D1B1","IND_OTH_DSL_001",1,2023,173.792186658933
"Region1","S2D1B1","IND_OTH_DSL_001",1,2024,173.792186658933
"Region1","S2D1B1","IND_OTH_DSL_001",1,2026,333.63208528216
"Region1","S2D1B1","IND_OTH_DSL_001",1,2027,173.568237705531
"Region1","S2D1B1","IND_OTH_DSL_001",1,2032,81.0612475777056
"Region1","S2D1B1","IND_OTH_DSL_001",1,2033,683.579381929633
"Region1","S2D1B1","IND_OTH_ELC_001",1,2018,270.086267304162
"Region1","S2D1B1","IND_OTH_ELC_001",1,2019,313.665396059113
"Region1","S2D1B1","IND_OTH_ELC_001",1,2020,313.665396059112
"Region1","S2D1B1","IND_OTH_ELC_001",1,2021,319.56415074777
"Region1","S2D1B1","IND_OTH_ELC_001",1,2022,292.488184042452
"Region1","S2D1B1","IND_OTH_ELC_001",1,2023,323.666473464652
"Region1","S2D1B1","IND_OTH_ELC_001",1,2024,370.143041171993
"Region1","S2D1B1","IND_OTH_ELC_001",1,2025,377.5885299804
"Region1","S2D1B1","IND_OTH_ELC_001",1,2026,342.254990721253
"Region1","S2D1B1","IND_OTH_ELC_001",1,2027,415.152327555513
"Region1","S2D1B1","IND_OTH_ELC_001",1,2030,796.751435282689
"Region1","S2D1B1","IND_OTH_ELC_001",1,2031,987.252182273872
"Region1","S2D1B1","IND_OTH_ELC_001",1,2032,995.593709221239
"Region1","S2D1B1","IND_OTH_ELC_001",1,2033,869.564997395957
"Region1","S2D1B1","IND_OTH_ELC_001",1,2035,1316.8937515762
"Region1","S2D1B1","IND_OTH_LPG_001",1,2018,3.53600061753668
"Region1","S2D1B1","IND_OTH_LPG_001",1,2019,5.58580277891505
"Region1","S2D1B1","IND_OTH_LPG_001",1,2023,6.57980932973564
"Region1","S2D1B1","IND_OTH_LPG_001",1,2025,7.6203976714432
"Region1","S2D1B1","IND_OTH_LPG_001",1,2026,7.62039767144319
"Region1","S2D1B1","IND_OTH_LPG_001",1,2027,7.62039767144319
"Region1","S2D1B1","IND_OTH_LPG_001",1,2028,7.62039767144319
"Region1","S2D1B1","IND_OTH_NGS_001",1,2018,293.417412641264
"Region1","S2D1B1","IND_OTH_NGS_001",1,2019,351.1295275715
"Region1","S2D1B1","IND_OTH_NGS_001",1,2020,351.1295275715
"Region1","S2D1B1","IND_OTH_NGS_001",1,2021,368.184184831242
"Region1","S2D1B1","IND_OTH_NGS_001",1,2022,427.55277605536
"Region1","S2D1B1","IND_OTH_NGS_001",1,2023,477.501533723894
"Region1","S2D1B1","IND_OTH_NGS_001",1,2024,477.501533723894
"Region1","S2D1B1","IND_OTH_NGS_001",1,2025,477.501533723894
"Region1","S2D1B1","IND_OTH_NGS_001",1,2026,504.735512709145
"Region1","S2D1B1","IND_OTH_NGS_001",1,2027,581.104796395277
"Region1","S2D1B1","IND_OTH_NGS_001",1,2028,928.798901845342
"Region1","S2D1B1","IND_OTH_NGS_001",1,2030,1085.79332636608
"Region1","S2D1B1","IND_OTH_NGS_001",1,2031,1085.79332636608
"Region1","S2D1B1","IND_OTH_NGS_001",1,2034,1784.89787272745
"Region1","S2D1B1","IND_OTH_NGS_001",1,2035,2199.59771584158
"Region1","S2D1B1","IND_TEXT_COA_001",1,2018,291.171670487049
"Region1","S2D1B1","IND_TEXT_COA_001",1,2019,291.171670487049
"Region1","S2D1B1","IND_TEXT_COA_001",1,2020,306.248517461746
"Region1","S2D1B1","IND_TEXT_COA_001",1,2021,322.106042434244
"Region1","S2D1B1","IND_TEXT_COA_001",1,2022,383.304251522424
"Region1","S2D1B1","IND_TEXT_COA_001",1,2023,394.183443864386
"Region1","S2D1B1","IND_TEXT_COA_001",1,2024,394.183443864386
"Region1","S2D1B1","IND_TEXT_COA_001",1,2025,394.183443864386
"Region1","S2D1B1","IND_TEXT_COA_001",1,2026,536.106380732871
"Region1","S2D1B1","IND_TEXT_COA_001",1,2027,541.974250217526
"Region1","S2D1B1","IND_TEXT_COA_001",1,2028,520.002587480813
"Region1","S2D1B1","IND_TEXT_COA_001",1,2029,588.47109834823
"Region1","S2D1B1","IND_TEXT_COA_001",1,2030,622.390663906608
"Region1","S2D1B1","IND_TEXT_COA_001",1,2031,334.12711590968
"Region1","S2D1B1","IND_TEXT_COA_001",1,2034,1317.56957652801
"Region1","S2D1B1","IND_TEXT_COA_001",1,2035,1959.15322412241
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2018,38.2674364965197
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2019,66.3465406846983
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2020,66.3465406846983
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2021,68.4047831384352
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2024,60.6461267129666
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2026,105.997702143463
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2028,103.535794165814
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2029,37.9739831477974
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2034,18.8457193449338
"Region1","S2D1B1","IND_TEXT_DSL_001",1,2035,363.958034749233
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2018,155.627688046151
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2019,155.627688046151
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2020,163.686077908076
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2021,172.161730584452
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2022,210.686217892945
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2023,210.686217892945
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2024,210.686217892945
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2025,210.686217892945
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2026,266.625469196133
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2027,282.269389533863
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2028,334.151247191153
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2029,591.610428862669
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2030,566.871882965407
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2034,897.934731832139
"Region1","S2D1B1","IND_TEXT_ELC_001",1,2035,382.633469155309
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2018,23.0928804680468
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2019,24.5566469146915
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2020,25.8281882188219
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2021,31.5114307308585
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2022,39.4549699903328
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2023,38.6083859925049
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2024,54.3983166233127
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2026,54.5740640124774
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2028,58.0208673717372
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2029,61.0251834683468
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2030,109.482504810645
"Region1","S2D1B1","IND_TEXT_NGS_001",1,2033,18.8515370131479
"Region1","S2D1B1","MIN_BIO",1,2018,1946.3505990279
"Region1","S2D1B1","MIN_BIO",1,2019,2018.7702920242
"Region1","S2D1B1","MIN_BIO",1,2020,2094.01634432143
"Region1","S2D1B1","MIN_BIO",1,2021,2172.20693622612
"Region1","S2D1B1","MIN_BIO",1,2022,2253.46567088159
"Region1","S2D1B1","MIN_BIO",1,2023,2687.83039442005
"Region1","S2D1B1","MIN_BIO",1,2024,2797.98819488309
"Region1","S2D1B1","MIN_BIO",1,2025,2897.49624589832
"Region1","S2D1B1","MIN_BIO",1,2026,3002.71065107542
"Region1","S2D1B1","MIN_BIO",1,2027,2710.52351785178
"Region1","S2D1B1","MIN_BIO",1,2028,3364.00966333341
"Region1","S2D1B1","MIN_BIO",1,2029,3356.45985579575
"Region1","S2D1B1","MIN_BIO",1,2030,3480.28333435652
"Region1","S2D1B1","MIN_BIO",1,2031,3608.95563408486
"Region1","S2D1B1","MIN_BIO",1,2032,3916.60025011564
"Region1","S2D1B1","MIN_BIO",1,2033,3894.61696447808
"Region1","S2D1B1","MIN_BIO",1,2034,3624.23665838637
"Region1","S2D1B1","MIN_BIO",1,2035,3735.81646398702
"Region1","S2D1B1","MIN_COA",1,2018,3292.19091391009
"Region1","S2D1B1","MIN_COA",1,2019,3555.03699924664
"Region1","S2D1B1","MIN_COA",1,2020,3866.72866907823
"Region1","S2D1B1","MIN_COA",1,2021,4142.18743159931
"Region1","S2D1B1","MIN_COA",1,2022,4453.57638094295
"Region1","S2D1B1","MIN_COA",1,2023,4789.67692288795
"Region1","S2D1B1","MIN_COA",1,2024,5028.19136327162
"Region1","S2D1B1","MIN_COA",1,2025,5252.39419993341
"Region1","S2D1B1","MIN_COA",1,2026,5712.54344796181
"Region1","S2D1B1","MIN_COA",1,2027,6212.06257077032
"Region1","S2D1B1","MIN_COA",1,2028,6507.79812423491
"Region1","S2D1B1","MIN_COA",1,2029,6888.95190295319
"Region1","S2D1B1","MIN_COA",1,2030,7349.67102678546
"Region1","S2D1B1","MIN_COA",1,2031,7816.48944135583
"Region1","S2D1B1","MIN_COA",1,2032,8291.29410453817
"Region1","S2D1B1","MIN_COA",1,2033,8773.54855222701
"Region1","S2D1B1","MIN_COA",1,2034,9428.51790694073
"Region1","S2D1B1","MIN_COA",1,2035,9760.7677049356
"Region1","S2D1B1","MIN_GEO",1,2018,313.172090015112
"Region1","S2D1B1","MIN_GEO",1,2019,369.6668242416
"Region1","S2D1B1","MIN_GEO",1,2020,398.59727135616
"Region1","S2D1B1","MIN_GEO",1,2021,549.67849517664
"Region1","S2D1B1","MIN_GEO",1,2022,700.75971899712
"Region1","S2D1B1","MIN_GEO",1,2023,853.44818987952
"Region1","S2D1B1","MIN_GEO",1,2024,1004.5294137
"Region1","S2D1B1","MIN_GEO",1,2025,1157.2178845824
"Region1","S2D1B1","MIN_GEO",1,2026,1149.1816492728
"Region1","S2D1B1","MIN_GEO",1,2027,1141.1454139632
"Region1","S2D1B1","MIN_GEO",1,2028,1133.1091786536
"Region1","S2D1B1","MIN_GEO",1,2029,1125.072943344
"Region1","S2D1B1","MIN_GEO",1,2030,1118.64395509632
"Region1","S2D1B1","MIN_GEO",1,2031,1271.33242597872
"Region1","S2D1B1","MIN_GEO",1,2032,1584.0312710256
"Region1","S2D1B1","MIN_GEO",1,2033,857.162149782581
"Region1","S2D1B1","MIN_GEO",1,2034,1926.9106442352
"Region1","S2D1B1","MIN_GEO",1,2035,2098.35033084
"Region1","S2D1B1","MIN_HYD",1,2018,66.135533184
"Region1","S2D1B1","MIN_HYD",1,2019,64.8481075200001
"Region1","S2D1B1","MIN_HYD",1,2020,63.53684064
"Region1","S2D1B1","MIN_HYD",1,2021,62.22557376
"Region1","S2D1B1","MIN_HYD",1,2022,61.03351296
"Region1","S2D1B1","MIN_HYD",1,2023,59.72224608
"Region1","S2D1B1","MIN_HYD",1,2024,82.2521952
"Region1","S2D1B1","MIN_HYD",1,2025,81.17934048
"Region1","S2D1B1","MIN_HYD",1,2026,79.98727968
"Region1","S2D1B1","MIN_HYD",1,2027,78.91442496
"Region1","S2D1B1","MIN_HYD",1,2028,77.72236416
"Region1","S2D1B1","MIN_HYD",1,2029,76.64950944
"Region1","S2D1B1","MIN_HYD",1,2030,75.57665472
"Region1","S2D1B1","MIN_HYD",1,2031,74.62300608
"Region1","S2D1B1","MIN_HYD",1,2032,73.55015136
"Region1","S2D1B1","MIN_HYD",1,2033,72.59650272
"Region1","S2D1B1","MIN_HYD",1,2034,71.64285408
"Region1","S2D1B1","MIN_HYD",1,2035,96.8225691376607
"Region1","S2D1B1","MIN_NGS",1,2018,1247.90061943961
"Region1","S2D1B1","MIN_NGS",1,2019,1286.10462620486
"Region1","S2D1B1","MIN_NGS",1,2020,1326.01243348949
"Region1","S2D1B1","MIN_NGS",1,2021,1367.98764867503
"Region1","S2D1B1","MIN_NGS",1,2022,1412.13943297947
"Region1","S2D1B1","MIN_NGS",1,2023,1458.5828331583
"Region1","S2D1B1","MIN_NGS",1,2024,1507.43910755592
"Region1","S2D1B1","MIN_NGS",1,2025,1558.83606992214
"Region1","S2D1B1","MIN_NGS",1,2026,1612.90845271026
"Region1","S2D1B1","MIN_NGS",1,2027,1669.79829143645
"Region1","S2D1B1","MIN_NGS",1,2028,1745.14818795014
"Region1","S2D1B1","MIN_NGS",1,2029,1893.53924381875
"Region1","S2D1B1","MIN_NGS",1,2030,1952.58737771737
"Region1","S2D1B1","MIN_NGS",1,2031,1952.58737771737
"Region1","S2D1B1","MIN_NGS",1,2032,2002.04501732076
"Region1","S2D1B1","MIN_NGS",1,2033,2079.28559024614
"Region1","S2D1B1","MIN_NGS",1,2034,2160.57962255282
"Region1","S2D1B1","MIN_NGS",1,2035,2246.14435561876
"Region1","S2D1B1","MIN_OIL",1,2018,85.5176622562256
"Region1","S2D1B1","MIN_OIL",1,2019,89.0132907690769
"Region1","S2D1B1","MIN_OIL",1,2020,92.6518069406941
"Region1","S2D1B1","MIN_OIL",1,2021,96.4390514651465
"Region1","S2D1B1","MIN_OIL",1,2022,100.381103810381
"Region1","S2D1B1","MIN_OIL",1,2023,104.484291829183
"Region1","S2D1B1","MIN_OIL",1,2024,108.755202220222
"Region1","S2D1B1","MIN_OIL",1,2025,113.200690669067
"Region1","S2D1B1","MIN_OIL",1,2026,117.827893489349
"Region1","S2D1B1","MIN_OIL",1,2027,122.644238223822
"Region1","S2D1B1","MIN_OIL",1,2028,127.657456345635
"Region1","S2D1B1","MIN_OIL",1,2029,132.875595259526
"Region1","S2D1B1","MIN_OIL",1,2030,138.30703140314
"Region1","S2D1B1","MIN_OIL",1,2031,143.960483448345
"Region1","S2D1B1","MIN_OIL",1,2032,149.84502660266
"Region1","S2D1B1","MIN_OIL",1,2033,155.970106910691
"Region1","S2D1B1","MIN_OIL",1,2034,162.345556555656
"Region1","S2D1B1","MIN_OIL",1,2035,168.981609760976
"Region1","S2D1B1","MIN_SOL",1,2018,2.4976512
"Region1","S2D1B1","MIN_SOL",1,2019,2.4976512
"Region1","S2D1B1","MIN_SOL",1,2020,3.6077184
"Region1","S2D1B1","MIN_SOL",1,2021,3.6077184
"Region1","S2D1B1","MIN_SOL",1,2022,3.6077184
"Region1","S2D1B1","MIN_SOL",1,2023,3.6077184
"Region1","S2D1B1","MIN_SOL",1,2024,20.81376
"Region1","S2D1B1","MIN_SOL",1,2025,90.19296
"Region1","S2D1B1","MIN_SOL",1,2026,90.19296
"Region1","S2D1B1","MIN_SOL",1,2027,90.19296
"Region1","S2D1B1","MIN_SOL",1,2028,124.88256
"Region1","S2D1B1","MIN_SOL",1,2029,159.57216
"Region1","S2D1B1","MIN_SOL",1,2030,298.33056
"Region1","S2D1B1","MIN_SOL",1,2031,79.8888473264343
"Region1","S2D1B1","MIN_SOL",1,2032,384.696732551134
"Region1","S2D1B1","MIN_SOL",1,2033,454.075932551134
"Region1","S2D1B1","MIN_SOL",1,2034,523.455132551135
"Region1","S2D1B1","MIN_SOL",1,2035,592.834332551134
"Region1","S2D1B1","MIN_WND",1,2018,1.59761376
"Region1","S2D1B1","MIN_WND",1,2019,1.7691696
"Region1","S2D1B1","MIN_WND",1,2020,1.7691696
"Region1","S2D1B1","MIN_WND",1,2021,1.7691696
"Region1","S2D1B1","MIN_WND",1,2022,1.7691696
"Region1","S2D1B1","MIN_WND",1,2023,1.7691696
"Region1","S2D1B1","MIN_WND",1,2024,1.7691696
"Region1","S2D1B1","MIN_WND",1,2025,19.300032
"Region1","S2D1B1","MIN_WND",1,2026,19.300032
"Region1","S2D1B1","MIN_WND",1,2027,19.300032
"Region1","S2D1B1","MIN_WND",1,2028,19.300032
"Region1","S2D1B1","MIN_WND",1,2029,19.300032
"Region1","S2D1B1","MIN_WND",1,2030,19.300032
"Region1","S2D1B1","MIN_WND",1,2031,72.911232
"Region1","S2D1B1","MIN_WND",1,2032,126.522432
"Region1","S2D1B1","MIN_WND",1,2033,180.133632
"Region1","S2D1B1","MIN_WND",1,2034,233.744832
"Region1","S2D1B1","MIN_WND",1,2035,287.356032
"Region1","S2D1B1","NGS_DISTRIB",1,2018,0.920185748685979
"Region1","S2D1B1","NGS_DISTRIB",1,2019,0.951445671967196
"Region1","S2D1B1","NGS_DISTRIB",1,2020,0.98376753797602
"Region1","S2D1B1","NGS_DISTRIB",1,2021,1.01718742069763
"Region1","S2D1B1","NGS_DISTRIB",1,2022,1.05174261970641
"Region1","S2D1B1","NGS_DISTRIB",1,2023,1.08747170465936
"Region1","S2D1B1","NGS_DISTRIB",1,2024,1.12441455372204
"Region1","S2D1B1","NGS_DISTRIB",1,2025,1.16261240008445
"Region1","S2D1B1","NGS_DISTRIB",1,2026,1.20210787847674
"Region1","S2D1B1","NGS_DISTRIB",1,2027,1.24294506966252
"Region1","S2D1B1","NGS_DISTRIB",1,2028,1.28516955504439
"Region1","S2D1B1","NGS_DISTRIB",1,2029,1.32882846115723
"Region1","S2D1B1","NGS_DISTRIB",1,2030,1.37397051629607
"Region1","S2D1B1","NGS_DISTRIB",1,2031,1.42064610916647
"Region1","S2D1B1","NGS_DISTRIB",1,2032,1.46890733337778
"Region1","S2D1B1","NGS_DISTRIB",1,2033,1.5188080541832
"Region1","S2D1B1","NGS_DISTRIB",1,2034,1.57040396915247
"Region1","S2D1B1","NGS_DISTRIB",1,2035,1.62375266479981
"Region1","S2D1B1","NGS_PIPELINE",1,2018,1247.90061943961
"Region1","S2D1B1","NGS_PIPELINE",1,2019,1286.10462620486
"Region1","S2D1B1","NGS_PIPELINE",1,2020,1326.01243348949
"Region1","S2D1B1","NGS_PIPELINE",1,2021,1367.98764867503
"Region1","S2D1B1","NGS_PIPELINE",1,2022,1412.13943297947
"Region1","S2D1B1","NGS_PIPELINE",1,2023,1458.5828331583
"Region1","S2D1B1","NGS_PIPELINE",1,2024,1507.43910755593
"Region1","S2D1B1","NGS_PIPELINE",1,2025,1558.83606992214
"Region1","S2D1B1","NGS_PIPELINE",1,2026,1612.90845271026
"Region1","S2D1B1","NGS_PIPELINE",1,2027,1669.79829143645
"Region1","S2D1B1","NGS_PIPELINE",1,2028,1745.14818795014
"Region1","S2D1B1","NGS_PIPELINE",1,2029,1893.53924381875
"Region1","S2D1B1","NGS_PIPELINE",1,2030,1952.58737771737
"Region1","S2D1B1","NGS_PIPELINE",1,2031,1952.58737771737
"Region1","S2D1B1","NGS_PIPELINE",1,2032,2002.04501732076
"Region1","S2D1B1","NGS_PIPELINE",1,2033,2079.28559024614
"Region1","S2D1B1","NGS_PIPELINE",1,2034,2160.57962255282
"Region1","S2D1B1","NGS_PIPELINE",1,2035,2246.14435561876
"Region1","S2D1B1","OTH_ALL_BIO_001",1,2020,1.24300856529133e-08
"Region1","S2D1B1","OTH_ALL_BIO_001",1,2025,6.2150428882469e-08
"Region1","S2D1B1","OTH_ALL_BIO_001",1,2029,4.50045316565712e-08
"Region1","S2D1B1","OTH_ALL_BIO_001",1,2032,6.3667207722114e-08
"Region1","S2D1B1","OTH_ALL_EL_001",1,2018,10.5124217221722
"Region1","S2D1B1","OTH_ALL_EL_001",1,2019,10.9421285328533
"Region1","S2D1B1","OTH_ALL_EL_001",1,2020,11.389400070007
"Region1","S2D1B1","OTH_ALL_EL_001",1,2021,11.8549543254325
"Region1","S2D1B1","OTH_ALL_EL_001",1,2022,12.3395386238624
"Region1","S2D1B1","OTH_ALL_EL_001",1,2023,14.898661774942
"Region1","S2D1B1","OTH_ALL_EL_001",1,2024,15.507660962877
"Region1","S2D1B1","OTH_ALL_EL_001",1,2025,16.1415536542923
"Region1","S2D1B1","OTH_ALL_EL_001",1,2026,16.801357424594
"Region1","S2D1B1","OTH_ALL_EL_001",1,2027,17.4881313805104
"Region1","S2D1B1","OTH_ALL_EL_001",1,2028,23.5388044254425
"Region1","S2D1B1","OTH_ALL_EL_001",1,2029,27.8613998123507
"Region1","S2D1B1","OTH_ALL_EL_001",1,2030,19.7215260324826
"Region1","S2D1B1","OTH_ALL_EL_001",1,2032,34.8366628901078
"Region1","S2D1B1","OTH_ALL_EL_001",1,2033,26.4756325783731
"Region1","S2D1B1","OTH_ALL_EL_001",1,2034,37.7428437488179
"Region1","S2D1B1","OTH_ALL_EL_001",1,2035,31.1585799729973
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2018,85.5176622562256
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2019,89.0132907690769
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2020,92.6518069406941
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2021,96.4390514651465
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2022,100.381103810381
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2023,104.484291829183
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2024,108.755202220222
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2025,113.200690669067
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2026,117.827893489349
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2027,122.644238223822
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2028,127.657456345635
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2029,132.875595259526
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2030,138.30703140314
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2031,143.960483448345
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2032,149.84502660266
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2033,155.970106910691
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2034,162.345556555656
"Region1","S2D1B1","OTH_ALL_OILPRD_001",1,2035,168.981609760976
"Region1","S2D1B1","PWR_BIO_001",1,2028,54.494208
"Region1","S2D1B1","PWR_BIO_001",1,2029,52.98048
"Region1","S2D1B1","PWR_BIO_001",1,2030,51.214464
"Region1","S2D1B1","PWR_BIO_001",1,2031,49.700736
"Region1","S2D1B1","PWR_BIO_001",1,2032,48.439296
"Region1","S2D1B1","PWR_BIO_001",1,2033,32.1891524697316
"Region1","S2D1B1","PWR_BIO_001",1,2034,45.41184
"Region1","S2D1B1","PWR_COA_001",1,2018,626.728526934533
"Region1","S2D1B1","PWR_COA_001",1,2019,692.089895544503
"Region1","S2D1B1","PWR_COA_001",1,2020,798.152180744466
"Region1","S2D1B1","PWR_COA_001",1,2021,844.035164545272
"Region1","S2D1B1","PWR_COA_001",1,2022,900.249411746277
"Region1","S2D1B1","PWR_COA_001",1,2023,1032.20284869321
"Region1","S2D1B1","PWR_COA_001",1,2024,971.553554379267
"Region1","S2D1B1","PWR_COA_001",1,2025,1115.89565852523
"Region1","S2D1B1","PWR_COA_001",1,2026,1293.11206906036
"Region1","S2D1B1","PWR_COA_001",1,2027,1288.88413054367
"Region1","S2D1B1","PWR_COA_001",1,2028,1436.512104
"Region1","S2D1B1","PWR_COA_001",1,2029,1528.25163285071
"Region1","S2D1B1","PWR_COA_001",1,2030,1644.58793685071
"Region1","S2D1B1","PWR_COA_001",1,2031,1761.19229685071
"Region1","S2D1B1","PWR_COA_001",1,2032,1878.60082485071
"Region1","S2D1B1","PWR_COA_001",1,2033,1996.54546485071
"Region1","S2D1B1","PWR_COA_001",1,2034,2115.02621685071
"Region1","S2D1B1","PWR_COA_001",1,2035,2233.77502485071
"Region1","S2D1B1","PWR_GEO_001",1,2018,46.9523373336
"Region1","S2D1B1","PWR_GEO_001",1,2019,55.42231248
"Region1","S2D1B1","PWR_GEO_001",1,2020,59.759710848
"Region1","S2D1B1","PWR_GEO_001",1,2021,82.4105689920001
"Region1","S2D1B1","PWR_GEO_001",1,2022,105.061427136
"Region1","S2D1B1","PWR_GEO_001",1,2023,127.953251856
"Region1","S2D1B1","PWR_GEO_001",1,2024,150.60411
"Region1","S2D1B1","PWR_GEO_001",1,2025,173.49593472
"Region1","S2D1B1","PWR_GEO_001",1,2026,172.29110184
"Region1","S2D1B1","PWR_GEO_001",1,2027,171.08626896
"Region1","S2D1B1","PWR_GEO_001",1,2028,169.88143608
"Region1","S2D1B1","PWR_GEO_001",1,2029,168.6766032
"Region1","S2D1B1","PWR_GEO_001",1,2030,167.712736896
"Region1","S2D1B1","PWR_GEO_001",1,2031,190.604561616
"Region1","S2D1B1","PWR_GEO_001",1,2032,237.48594768
"Region1","S2D1B1","PWR_GEO_001",1,2033,128.51006743367
"Region1","S2D1B1","PWR_GEO_001",1,2034,156.057316719912
"Region1","S2D1B1","PWR_GEO_001",1,2035,314.595252
"Region1","S2D1B1","PWR_HYD_001",1,2018,62.98622208
"Region1","S2D1B1","PWR_HYD_001",1,2019,61.7601024
"Region1","S2D1B1","PWR_HYD_001",1,2020,60.5112768
"Region1","S2D1B1","PWR_HYD_001",1,2021,59.2624512
"Region1","S2D1B1","PWR_HYD_001",1,2022,58.1271552
"Region1","S2D1B1","PWR_HYD_001",1,2023,56.8783296
"Region1","S2D1B1","PWR_HYD_001",1,2024,78.335424
"Region1","S2D1B1","PWR_HYD_001",1,2025,77.3136576
"Region1","S2D1B1","PWR_HYD_001",1,2026,76.1783616
"Region1","S2D1B1","PWR_HYD_001",1,2027,75.1565952
"Region1","S2D1B1","PWR_HYD_001",1,2028,74.0212992
"Region1","S2D1B1","PWR_HYD_001",1,2029,72.9995328
"Region1","S2D1B1","PWR_HYD_001",1,2030,71.9777664
"Region1","S2D1B1","PWR_HYD_001",1,2031,71.0695296
"Region1","S2D1B1","PWR_HYD_001",1,2032,70.0477632
"Region1","S2D1B1","PWR_HYD_001",1,2033,69.1395264
"Region1","S2D1B1","PWR_HYD_001",1,2034,68.2312896
"Region1","S2D1B1","PWR_HYD_001",1,2035,92.2119706072958
